run,Controller,duration_h,CO2_total_gh,heat_total_kW
FW_het,Chamber 1,117.16666666666669,22.409288133016485,0.06341054932941846
FW_het,Chamber 2,117.16666666666669,36.419359390461466,0.10305421446084172
FW_het,Chamber 3,117.16666666666669,15.014443635724747,0.04248569223464841
FW_het,Chamber 4,117.16666666666669,10.82533150425205,0.0306319510590041
FW_het,Chamber 1,117.19972222222222,22.29954627144442,0.0631000177460227
FW_het,Chamber 2,117.19972222222222,36.7060426515824,0.10386542912162536
FW_het,Chamber 3,117.19972222222222,14.92864681494918,0.04224291685045042
FW_het,Chamber 4,117.19972222222222,11.059650628878858,0.03129499329054572
FW_het,Chamber 1,117.23333333333332,22.102010920614696,0.06254106089591029
FW_het,Chamber 2,117.23333333333332,38.1579831063672,0.10797391937285568
FW_het,Chamber 3,117.23333333333332,15.04304257598327,0.04256661736271441
FW_het,Chamber 4,117.23333333333332,11.152988500695107,0.03155910724588316
FW_het,Chamber 1,117.26666666666668,20.52137410797183,0.05806840438022589
FW_het,Chamber 2,117.26666666666668,38.12005270566504,0.10786658943312125
FW_het,Chamber 3,117.26666666666668,15.171737807146624,0.04293078043901139
FW_het,Chamber 4,117.26666666666668,10.885359173403543,0.03080180864007794
FW_het,Chamber 1,117.3,20.46083908110466,0.05789711115196565
FW_het,Chamber 2,117.3,38.27177430847366,0.10829590919205904
FW_het,Chamber 3,117.3,14.87144893443213,0.04208106659431843
FW_het,Chamber 4,117.3,11.07755766059379,0.03134566400847139
FW_het,Chamber 1,117.33333333333331,20.292711761064915,0.05742136887681074
FW_het,Chamber 2,117.33333333333331,38.42349591128227,0.1087252289509968
FW_het,Chamber 3,117.33333333333331,15.100240456500316,0.0427284676188464
FW_het,Chamber 4,117.33333333333331,10.934751602585004,0.03094157216351161
FW_het,Chamber 1,117.36666666666666,20.4944285777753,0.05799215783184861
FW_het,Chamber 2,117.36666666666666,39.33982382405896,0.11131812061137228
FW_het,Chamber 3,117.36666666666666,15.157438337017364,0.0428903178749784
FW_het,Chamber 4,117.36666666666666,9.906969717458312,0.02803330423729007
FW_het,Chamber 1,117.4,20.292711761064915,0.05742136887681074
FW_het,Chamber 2,117.4,38.60079685681364,0.10922692941939344
FW_het,Chamber 3,117.4,15.05734204611253,0.0426070799267474
FW_het,Chamber 4,117.4,10.94534729212239,0.0309715543070809
FW_het,Chamber 1,117.43333333333334,20.413741851091142,0.05776384224983347
FW_het,Chamber 2,117.43333333333334,37.650556106674216,0.10653807613659938
FW_het,Chamber 3,117.43333333333334,14.601877441995311,0.04131827233162227
FW_het,Chamber 4,117.43333333333334,11.127769746991094,0.03148774687886557
FW_het,Chamber 1,117.46638888888889,20.393570169420105,0.05770676335432967
FW_het,Chamber 2,117.46638888888889,38.36094395774355,0.10854822851653524
FW_het,Chamber 3,117.46638888888889,13.570197152669316,0.03839897326731556
FW_het,Chamber 4,117.46638888888889,11.14931431571712,0.03154871057078981
FW_het,Chamber 1,117.5,19.974742357881965,0.05652162523452735
FW_het,Chamber 2,117.5,38.51332109362336,0.10897940320776275
FW_het,Chamber 3,117.5,11.455464403552954,0.03241500963087989
FW_het,Chamber 4,117.5,11.170858884443144,0.03160967426271405
FW_het,Chamber 1,117.53333333333332,20.17168167103868,0.05707889550378801
FW_het,Chamber 2,117.53333333333332,38.551415377593315,0.10908719688056966
FW_het,Chamber 3,117.53333333333332,13.634633036585129,0.03858130457437784
FW_het,Chamber 4,117.53333333333332,11.160086600080133,0.03157919241675193
FW_het,Chamber 1,117.56666666666666,18.579180486482997,0.05257266691138369
FW_het,Chamber 2,117.56666666666666,38.08123315044565,0.10775674349305504
FW_het,Chamber 3,117.56666666666666,15.014443635724747,0.04248569223464841
FW_het,Chamber 4,117.56666666666666,10.95541319718291,0.03100003734347173
FW_het,Chamber 1,117.6,18.72781393037486,0.05299324824667476
FW_het,Chamber 2,117.6,38.18334699497621,0.10804569042155124
FW_het,Chamber 3,117.6,15.143138866888105,0.0428498553109454
FW_het,Chamber 4,117.6,11.14931431571712,0.03154871057078981
FW_het,Chamber 1,117.63333333333334,18.96244243823273,0.05365716592595566
FW_het,Chamber 2,117.63333333333334,38.562526210417886,0.109118636701805
FW_het,Chamber 3,117.63333333333334,14.823430960664735,0.04194519230521997
FW_het,Chamber 4,117.63333333333334,11.106225178265072,0.03142678318694135
FW_het,Chamber 1,117.66666666666669,18.774881187607285,0.0531264323361836
FW_het,Chamber 2,117.66666666666669,38.58950966156326,0.10919499055337652
FW_het,Chamber 3,117.66666666666669,15.344567205375602,0.04341982797220035
FW_het,Chamber 4,117.66666666666669,10.274993334056942,0.02907468402393023
FW_het,Chamber 1,117.7,18.512649325883785,0.05238440669463436
FW_het,Chamber 2,117.7,39.14893127615907,0.11077796060033691
FW_het,Chamber 3,117.7,15.19980713740036,0.04301020695359468
FW_het,Chamber 4,117.7,9.006336106780282,0.02548482203390006
FW_het,Chamber 1,117.73305555555557,19.9158198140534,0.05635489477660838
FW_het,Chamber 2,117.73305555555557,38.36094395774355,0.10854822851653524
FW_het,Chamber 3,117.73305555555557,15.243235157792933,0.04313309325917638
FW_het,Chamber 4,117.73305555555557,9.449235929443129,0.02673807563509657
FW_het,Chamber 1,117.76666666666668,18.71861281241965,0.05296721225925199
FW_het,Chamber 2,117.76666666666668,38.703792513473125,0.1095183715717972
FW_het,Chamber 3,117.76666666666668,15.170855123805314,0.04292828274987356
FW_het,Chamber 4,117.76666666666668,9.288592513741182,0.02628351022564002
FW_het,Chamber 1,117.8,19.87724589647194,0.05624574390625903
FW_het,Chamber 2,117.8,38.36094395774355,0.10854822851653524
FW_het,Chamber 3,117.8,15.1613721590493,0.04290144923330306
FW_het,Chamber 4,117.8,9.026969389174312,0.02554320710009709
FW_het,Chamber 1,117.83333333333331,19.894763409502055,0.05629531242077548
FW_het,Chamber 2,117.83333333333331,38.51332109362336,0.10897940320776275
FW_het,Chamber 3,117.83333333333331,15.262737588956984,0.04318827840678264
FW_het,Chamber 4,117.83333333333331,9.071132644502953,0.02566817386673161
FW_het,Chamber 1,117.86666666666666,20.13470025464178,0.05697425086203107
FW_het,Chamber 2,117.86666666666666,38.855111474798214,0.10994655199433565
FW_het,Chamber 3,117.86666666666666,15.146891383348205,0.04286047363709169
FW_het,Chamber 4,117.86666666666666,9.09763059770014,0.02574315392671233
FW_het,Chamber 1,117.9,19.95474762078699,0.05646504703108939
FW_het,Chamber 2,117.9,37.84208570107871,0.1070800387693229
FW_het,Chamber 3,117.9,13.998318637495284,0.0396104092741802
FW_het,Chamber 4,117.9,10.102432982937389,0.02858639780118106
FW_het,Chamber 1,117.93333333333334,19.71481077564726,0.05578610858983379
FW_het,Chamber 2,117.93333333333334,36.68955724856181,0.10381878112213304
FW_het,Chamber 3,117.93333333333334,15.851151547933291,0.0448532867796641
FW_het,Chamber 4,117.93333333333334,10.44178343688267,0.02954664243600076
FW_het,Chamber 1,117.96666666666668,21.587238279532624,0.06108443203036962
FW_het,Chamber 2,117.96666666666668,38.551415377593315,0.10908719688056966
FW_het,Chamber 3,117.96666666666668,14.777455008144583,0.04181509623130896
FW_het,Chamber 4,117.96666666666668,9.66221365382149,0.02734072907136811
FW_het,Chamber 1,118,22.05083306881439,0.06239624524282511
FW_het,Chamber 2,118,38.551415377593315,0.10908719688056966
FW_het,Chamber 3,118,15.033694100123768,0.04254016440329306
FW_het,Chamber 4,118,10.149775992649692,0.02872036217501328
FW_het,Chamber 1,118.03333333333332,21.25458247653655,0.06014313094662296
FW_het,Chamber 2,118.03333333333332,38.01809540201396,0.10757808546127325
FW_het,Chamber 3,118.03333333333332,14.92864681494918,0.04224291685045042
FW_het,Chamber 4,118.03333333333332,10.672668935740807,0.03019996869196607
FW_het,Chamber 1,118.06666666666666,20.433913532762183,0.057820921145337253
FW_het,Chamber 2,118.06666666666666,40.49563475946726,0.114588666551973
FW_het,Chamber 3,118.06666666666666,13.608858683018806,0.03850837205155293
FW_het,Chamber 4,118.06666666666666,10.651823879225686,0.03014098437811456
FW_het,Chamber 1,118.1,20.454085214433224,0.05787800004084104
FW_het,Chamber 2,118.1,38.3990382417135,0.1086560221893421
FW_het,Chamber 3,118.1,16.666826850661646,0.04716136630068378
FW_het,Chamber 4,118.1,10.74562663354372,0.03040641379044629
FW_het,Chamber 1,118.13333333333334,20.35322680607803,0.0575926055633221
FW_het,Chamber 2,118.13333333333334,38.335018681152874,0.10847486893365274
FW_het,Chamber 3,118.13333333333334,15.286663178185504,0.04325597956475807
FW_het,Chamber 4,118.13333333333334,10.703936520513484,0.0302884451627433
FW_het,Chamber 1,118.16638888888887,18.83928901329376,0.05330868424814308
FW_het,Chamber 2,118.16638888888887,38.10751115188788,0.10783110116550051
FW_het,Chamber 3,118.16638888888887,16.90020832610466,0.04782175530872853
FW_het,Chamber 4,118.16638888888887,12.3607652074228,0.03497669837980419
FW_het,Chamber 1,118.2,18.653497208428934,0.05278295757902925
FW_het,Chamber 2,118.2,38.25918283806455,0.108260279677602
FW_het,Chamber 3,118.2,16.91627316291655,0.04786721325103721
FW_het,Chamber 4,118.2,12.262192821529268,0.03469777255667591
FW_het,Chamber 1,118.23333333333332,18.764972291347828,0.05309839358049753
FW_het,Chamber 2,118.23333333333332,38.58950966156326,0.10919499055337652
FW_het,Chamber 3,118.23333333333332,16.9805325101641,0.04804904502027193
FW_het,Chamber 4,118.23333333333332,11.849884669781073,0.03353108282337599
FW_het,Chamber 1,118.26666666666668,20.090994944354524,0.05685057992177285
FW_het,Chamber 2,118.26666666666668,38.3990382417135,0.1086560221893421
FW_het,Chamber 3,118.26666666666668,16.90020832610466,0.04782175530872853
FW_het,Chamber 4,118.26666666666668,11.540918535501897,0.03265681532400084
FW_het,Chamber 1,118.3,18.83928901329376,0.05330868424814308
FW_het,Chamber 2,118.3,37.628687165876656,0.10647619458369172
FW_het,Chamber 3,118.3,16.835948978857115,0.04763992353949382
FW_het,Chamber 4,118.3,10.8217640857303,0.03062185649612422
FW_het,Chamber 1,118.33333333333331,20.134877199217836,0.05697475155409688
FW_het,Chamber 2,118.33333333333331,38.43713252568345,0.108763815862149
FW_het,Chamber 3,118.33333333333331,16.86807865248089,0.04773083942411118
FW_het,Chamber 4,118.33333333333331,10.970152623634537,0.03104174483201623
FW_het,Chamber 1,118.36666666666666,19.775325820660377,0.05595734527634515
FW_het,Chamber 2,118.36666666666666,38.32284967377358,0.10844043484372833
FW_het,Chamber 3,118.36666666666666,16.724872107186354,0.0473256143383881
FW_het,Chamber 4,118.36666666666666,12.505973990943373,0.0353875891084985
FW_het,Chamber 1,118.4,20.474610785256388,0.05793608032047649
FW_het,Chamber 2,118.4,38.3990382417135,0.1086560221893421
FW_het,Chamber 3,118.4,15.07903315739613,0.04266845828352046
FW_het,Chamber 4,118.4,11.47414369344499,0.03246786557284943
FW_het,Chamber 1,118.43305555555555,20.27466341430662,0.05737029828609683
FW_het,Chamber 2,118.43305555555555,38.01809540201396,0.10757808546127325
FW_het,Chamber 3,118.43305555555555,15.93601299228583,0.04509341537149358
FW_het,Chamber 4,118.43305555555555,13.253216271103986,0.03750202679995469
FW_het,Chamber 1,118.46666666666668,20.194684465926713,0.05714398547234498
FW_het,Chamber 2,118.46666666666668,38.76816479888532,0.10970052291704958
FW_het,Chamber 3,118.46666666666668,15.064561916362155,0.04262750966712551
FW_het,Chamber 4,118.46666666666668,14.219861603737291,0.04023729938805119
FW_het,Chamber 1,118.5,20.373398487749064,0.05764968445882588
FW_het,Chamber 2,118.5,38.24666110583369,0.10822484749811458
FW_het,Chamber 3,118.5,15.093504398430095,0.04270940689991538
FW_het,Chamber 4,118.5,14.542076714615057,0.04114905691741669
FW_het,Chamber 1,118.53333333333332,21.130013494989083,0.05979064373228376
FW_het,Chamber 2,118.53333333333332,38.09428396995388,0.10779367280688704
FW_het,Chamber 3,118.53333333333332,15.093504398430095,0.04270940689991538
FW_het,Chamber 4,118.53333333333332,14.499679989499558,0.04102908882144753
FW_het,Chamber 1,118.56666666666666,20.27254007939387,0.05736428998130694
FW_het,Chamber 2,118.56666666666666,38.66569822950317,0.10941057789899032
FW_het,Chamber 3,118.56666666666666,15.107975639464067,0.04275035551631032
FW_het,Chamber 4,118.56666666666666,14.188770671985926,0.04014932278434048
FW_het,Chamber 1,118.6,20.373398487749064,0.05764968445882588
FW_het,Chamber 2,118.6,38.20856682186373,0.10811705382530766
FW_het,Chamber 3,118.6,15.296101772905669,0.04328268752944445
FW_het,Chamber 4,118.6,14.542076714615057,0.04114905691741669
FW_het,Chamber 1,118.63333333333334,20.21202503438076,0.0571930532947956
FW_het,Chamber 2,118.63333333333334,38.551415377593315,0.10908719688056966
FW_het,Chamber 3,118.63333333333334,15.064561916362155,0.04262750966712551
FW_het,Chamber 4,118.63333333333334,14.584473439730552,0.04126902501338583
FW_het,Chamber 1,118.66666666666669,21.95422133028468,0.0621228673748859
FW_het,Chamber 2,118.66666666666669,37.58459655942994,0.10635143338831336
FW_het,Chamber 3,118.66666666666669,15.23821680876979,0.04311889306386472
FW_het,Chamber 4,118.66666666666669,14.697531373371872,0.04158893993597021
FW_het,Chamber 1,118.69972222222222,22.11665645110936,0.06258250269131116
FW_het,Chamber 2,118.69972222222222,36.9990733058177,0.10469460471368904
FW_het,Chamber 3,118.69972222222222,14.890907023954528,0.04213612627038633
FW_het,Chamber 4,118.69972222222222,14.103977221754931,0.03990938659240219
FW_het,Chamber 1,118.73333333333332,22.336067725425924,0.06320336085293131
FW_het,Chamber 2,118.73333333333332,36.4073773673029,0.10302030947171166
FW_het,Chamber 3,118.73333333333332,15.151389362565974,0.04287320136549512
FW_het,Chamber 4,118.73333333333332,14.0757127383446,0.03982940786175609
FW_het,Chamber 1,118.76666666666668,19.396664427888247,0.05488586425548457
FW_het,Chamber 2,118.76666666666668,36.58814885373439,0.10353183037276284
FW_het,Chamber 3,118.76666666666668,15.180331844633912,0.04295509859828498
FW_het,Chamber 4,118.76666666666668,12.9938896358142,0.03676822194627674
FW_het,Chamber 1,118.8,18.531051561794204,0.05243647866947992
FW_het,Chamber 2,118.8,36.4796859618755,0.10322491783213214
FW_het,Chamber 3,118.8,15.151389362565974,0.04287320136549512
FW_het,Chamber 4,118.8,13.138745113292146,0.03717811294083799
FW_het,Chamber 1,118.83333333333331,18.807085100450525,0.05321755829216335
FW_het,Chamber 2,118.83333333333331,36.55199455644809,0.10342952619255262
FW_het,Chamber 3,118.83333333333331,15.27757152524022,0.04323025332552412
FW_het,Chamber 4,118.83333333333331,14.220744868843864,0.04023979872338389
FW_het,Chamber 1,118.86666666666666,19.205564285741566,0.05434511682439606
FW_het,Chamber 2,118.86666666666666,36.22660588087141,0.10250878857066048
FW_het,Chamber 3,118.86666666666666,16.10596183516037,0.04557431192744871
FW_het,Chamber 4,118.86666666666666,14.518596741582574,0.04108261669944135
FW_het,Chamber 1,118.9,19.187515938983267,0.05429404623368214
FW_het,Chamber 2,118.9,36.5158402591618,0.1033272220123424
FW_het,Chamber 3,118.9,15.281630531871697,0.04324173891304951
FW_het,Chamber 4,118.9,14.16959201221761,0.04009505379801248
FW_het,Chamber 1,118.93333333333334,18.62624774371542,0.05270585100089253
FW_het,Chamber 2,118.93333333333334,36.91353752931108,0.104452567994655
FW_het,Chamber 3,118.93333333333334,15.296101772905669,0.04328268752944445
FW_het,Chamber 4,118.93333333333334,13.836491295836366,0.03915249376297784
FW_het,Chamber 1,118.96638888888889,18.54202212551003,0.05246752157756092
FW_het,Chamber 2,118.96638888888889,36.262760178157706,0.10261109275087071
FW_het,Chamber 3,118.96638888888889,15.050090675328187,0.04258656105073058
FW_het,Chamber 4,118.96638888888889,11.21904418122681,0.03174602201818565
FW_het,Chamber 1,119,18.500353825020408,0.0523496146718178
FW_het,Chamber 2,119,37.903283462826735,0.10725320730850804
FW_het,Chamber 3,119,16.75663824604141,0.04741550154510868
FW_het,Chamber 4,119,11.167444494657405,0.03160001271832882
FW_het,Chamber 1,119.03333333333332,19.006228406267137,0.05378106509979381
FW_het,Chamber 2,119.03333333333332,38.423728981323656,0.108725888458754
FW_het,Chamber 3,119.03333333333332,15.101798890242252,0.04273287744833688
FW_het,Chamber 4,119.03333333333332,11.016179660056697,0.03117198545573485
FW_het,Chamber 1,119.06666666666666,20.218698973635966,0.05721193823892464
FW_het,Chamber 2,119.06666666666666,38.66569822950317,0.10941057789899032
FW_het,Chamber 3,119.06666666666666,15.209274326701852,0.04303699583107485
FW_het,Chamber 4,119.06666666666666,10.79087280945399,0.03053444484848328
FW_het,Chamber 1,119.1,20.561730792549948,0.05818259986573274
FW_het,Chamber 2,119.1,38.24666110583369,0.10822484749811458
FW_het,Chamber 3,119.1,13.35448477466504,0.03778858170533401
FW_het,Chamber 4,119.1,10.55673039608256,0.02987190264879049
FW_het,Chamber 1,119.13333333333334,20.319590685081252,0.05749742695269172
FW_het,Chamber 2,119.13333333333334,40.29634521832815,0.1140247459488629
FW_het,Chamber 3,119.13333333333334,14.995205846528624,0.04243125593245225
FW_het,Chamber 4,119.13333333333334,12.703772148884754,0.03594728961201119
FW_het,Chamber 1,119.16666666666669,20.016915550745384,0.05664096081139045
FW_het,Chamber 2,119.16666666666669,40.31451054818419,0.11407614756135875
FW_het,Chamber 3,119.16666666666669,14.995205846528624,0.04243125593245225
FW_het,Chamber 4,119.16666666666669,12.740881512513432,0.03605229630026439
FW_het,Chamber 1,119.2,20.117807262190677,0.05692644952515755
FW_het,Chamber 2,119.2,40.39457908949141,0.11430271389216586
FW_het,Chamber 3,119.2,15.066679658952497,0.04263350214757356
FW_het,Chamber 4,119.2,12.666662785256074,0.035842282923758
FW_het,Chamber 1,119.23305555555557,20.481017423393716,0.05795420889471906
FW_het,Chamber 2,119.23305555555557,39.5647938761644,0.11195470819514546
FW_het,Chamber 3,119.23305555555557,15.005085738372822,0.04245921261565598
FW_het,Chamber 4,119.23305555555557,12.75325130038966,0.03608729852968212
FW_het,Chamber 1,119.26666666666668,20.117807262190677,0.05692644952515755
FW_het,Chamber 2,119.26666666666668,38.36094395774355,0.10854822851653524
FW_het,Chamber 3,119.26666666666668,15.062302461874715,0.04262111619093016
FW_het,Chamber 4,119.26666666666668,12.094471740352905,0.03422317979726345
FW_het,Chamber 1,119.3,20.117807262190677,0.05692644952515755
FW_het,Chamber 2,119.3,37.59165105646142,0.10637139517957392
FW_het,Chamber 3,119.3,14.564834838094324,0.04121345455035179
FW_het,Chamber 4,119.3,10.846536854897012,0.03069195488086308
FW_het,Chamber 1,119.33333333333331,21.19787958366288,0.05998268133464312
FW_het,Chamber 2,119.33333333333331,37.88000362262288,0.10718733339734828
FW_het,Chamber 3,119.33333333333331,14.904956472244498,0.04217588135892614
FW_het,Chamber 4,119.33333333333331,10.835934179574531,0.03066195296993359
FW_het,Chamber 1,119.36666666666666,21.531884249447547,0.06092779923442996
FW_het,Chamber 2,119.36666666666666,38.00575003220888,0.10754315232656728
FW_het,Chamber 3,119.36666666666666,14.876348110493549,0.04209492957128904
FW_het,Chamber 4,119.36666666666666,10.782920802962131,0.03051194341528617
FW_het,Chamber 1,119.4,21.88022615843759,0.06191348658301526
FW_het,Chamber 2,119.4,37.03610941523292,0.1047994041178068
FW_het,Chamber 3,119.4,14.862043929618077,0.0420544536774705
FW_het,Chamber 4,119.4,10.973768958766772,0.0310519778120169
FW_het,Chamber 1,119.43333333333334,21.92376889706135,0.06203669750158844
FW_het,Chamber 2,119.43333333333334,36.475982350933975,0.10321443789172036
FW_het,Chamber 3,119.43333333333334,14.97647737662187,0.04237826082801888
FW_het,Chamber 4,119.43333333333334,12.088463557670163,0.03420617871440341
FW_het,Chamber 1,119.46666666666668,21.94554026637323,0.06209830296087501
FW_het,Chamber 2,119.46666666666668,36.76662762863066,0.1040368636916544
FW_het,Chamber 3,119.46666666666668,14.962173195746397,0.04233778493420033
FW_het,Chamber 4,119.46666666666668,12.339393540302192,0.03491622393973456
FW_het,Chamber 1,119.5,21.79314068119008,0.06166706474586894
FW_het,Chamber 2,119.5,36.69396630920649,0.10383125724167087
FW_het,Chamber 3,119.5,15.119519185376618,0.04278301976620435
FW_het,Chamber 4,119.5,12.46874617923645,0.03528224725307428
FW_het,Chamber 1,119.53333333333332,19.902748614109925,0.05631790779318032
FW_het,Chamber 2,119.53333333333332,36.6576356494944,0.10372845401667911
FW_het,Chamber 3,119.53333333333332,15.005085738372822,0.04245921261565598
FW_het,Chamber 4,119.53333333333332,12.839839815523248,0.03633231413560624
FW_het,Chamber 1,119.56666666666666,20.23887731592502,0.05726903598167805
FW_het,Chamber 2,119.56666666666666,36.62130498978232,0.10362565079168738
FW_het,Chamber 3,119.56666666666666,14.8477397487426,0.04201397778365196
FW_het,Chamber 4,119.56666666666666,12.897801107286137,0.03649632458202076
FW_het,Chamber 1,119.6,18.69682715783492,0.05290556637757476
FW_het,Chamber 2,119.6,36.330659712085634,0.10280322499175336
FW_het,Chamber 3,119.6,14.990781557497346,0.04241873672183743
FW_het,Chamber 4,119.6,12.6790325731323,0.03587728515317572
FW_het,Chamber 1,119.63333333333334,20.121347322241387,0.05693646667300902
FW_het,Chamber 2,119.63333333333334,36.475982350933975,0.10321443789172036
FW_het,Chamber 3,119.63333333333334,14.91926065311997,0.04221635725274468
FW_het,Chamber 4,119.63333333333334,13.085998594260156,0.03702885850101912
FW_het,Chamber 1,119.66638888888887,20.17834228905785,0.0570977427534178
FW_het,Chamber 2,119.66638888888887,36.58497433007023,0.10352284756669562
FW_het,Chamber 3,119.66638888888887,13.10245308710908,0.03707541903539638
FW_het,Chamber 4,119.66638888888887,13.023266098602152,0.03685134719468634
FW_het,Chamber 1,119.7,20.218698973635966,0.05721193823892464
FW_het,Chamber 2,119.7,36.62130498978232,0.10362565079168738
FW_het,Chamber 3,119.7,14.667323706727082,0.04150346266759219
FW_het,Chamber 4,119.7,13.023266098602152,0.03685134719468634
FW_het,Chamber 1,119.73333333333332,19.936202181589152,0.05641256984037678
FW_het,Chamber 2,119.73333333333332,36.58497433007023,0.10352284756669562
FW_het,Chamber 3,119.73333333333332,14.88125051553902,0.04210880168516984
FW_het,Chamber 4,119.73333333333332,13.03581259773375,0.03688684945595289
FW_het,Chamber 1,119.76666666666668,18.121921405599306,0.05127878156649491
FW_het,Chamber 2,119.76666666666668,34.843571737851136,0.09859527939403263
FW_het,Chamber 3,119.76666666666668,13.19456746802755,0.03733607093386404
FW_het,Chamber 4,119.76666666666668,12.93544060468094,0.03660283136582043
FW_het,Chamber 1,119.8,18.3953910445168,0.05205260623802151
FW_het,Chamber 2,119.8,34.63616952512583,0.09800840273097292
FW_het,Chamber 3,119.8,13.219652197054218,0.03740705205731245
FW_het,Chamber 4,119.8,12.436938153269008,0.03519224152028582
FW_het,Chamber 1,119.83333333333331,18.901442628766063,0.05348455752339012
FW_het,Chamber 2,119.83333333333331,35.87458647900091,0.1015126951867598
FW_het,Chamber 3,119.83333333333331,13.156940374487547,0.03722959924869142
FW_het,Chamber 4,119.83333333333331,12.57106199609838,0.03557176569354381
FW_het,Chamber 1,119.86666666666666,19.235447294550735,0.05442967542317695
FW_het,Chamber 2,119.86666666666666,36.48798695266211,0.1032484067704078
FW_het,Chamber 3,119.86666666666666,13.182025103514215,0.03730058037213983
FW_het,Chamber 4,119.86666666666666,10.531928468790696,0.02980172175662336
FW_het,Chamber 1,119.9,19.784687611418686,0.05598383591233358
FW_het,Chamber 2,119.9,36.48798695266211,0.1032484067704078
FW_het,Chamber 3,119.9,12.798511394240291,0.0362153689706856
FW_het,Chamber 4,119.9,10.945569163939576,0.03097218212772942
FW_het,Chamber 1,119.93305555555555,20.001339286522253,0.05659688536084396
FW_het,Chamber 2,119.93305555555555,36.124560787794955,0.10222003618504516
FW_het,Chamber 3,119.93305555555555,11.893694619067086,0.03365504985587744
FW_het,Chamber 4,119.93305555555555,10.881932133916672,0.03079211130140541
FW_het,Chamber 1,119.96666666666668,19.987937893708807,0.05655896404558237
FW_het,Chamber 2,119.96666666666668,36.34261648671525,0.10283705853626274
FW_het,Chamber 3,119.96666666666668,13.033459912588665,0.03688019216918128
FW_het,Chamber 4,119.96666666666668,11.041024708973934,0.03124228836721543
FW_het,Chamber 1,120,19.847882272831963,0.0561626549882059
FW_het,Chamber 2,120,36.560672185635546,0.10345408088748032
FW_het,Chamber 3,120,13.119313280947544,0.0371231275635188
FW_het,Chamber 4,120,10.998600022291996,0.03112224114966609
FW_het,Chamber 1,120.03333333333332,19.987937893708807,0.05655896404558237
FW_het,Chamber 2,120.03333333333332,36.64541778319122,0.10369388167286708
FW_het,Chamber 3,120.03333333333332,13.321201275163835,0.03769440089180486
FW_het,Chamber 4,120.03333333333332,10.57541377263968,0.02992477015461143
FW_het,Chamber 1,120.06666666666666,19.92791405619016,0.05638911730670673
FW_het,Chamber 2,120.06666666666666,34.635788166427425,0.09800732361750827
FW_het,Chamber 3,120.06666666666666,13.448433379033595,0.03805442382295868
FW_het,Chamber 4,120.06666666666666,9.55616067510616,0.02704063575298857
FW_het,Chamber 1,120.1,20.148001460425192,0.05701188868258402
FW_het,Chamber 2,120.1,35.41184336010934,0.10020329190749672
FW_het,Chamber 3,120.1,13.295754854389886,0.03762239630557409
FW_het,Chamber 4,120.1,9.138984589400456,0.02586017144708674
FW_het,Chamber 1,120.13333333333334,20.034571315136912,0.05669092052953286
FW_het,Chamber 2,120.13333333333334,36.19001699381038,0.10240525465141592
FW_het,Chamber 3,120.13333333333334,13.46115658942057,0.03809042611607406
FW_het,Chamber 4,120.13333333333334,9.138984589400456,0.02586017144708674
FW_het,Chamber 1,120.16666666666669,19.87445486106989,0.05623784623958656
FW_het,Chamber 2,120.16666666666669,34.774192914345214,0.09839896127432148
FW_het,Chamber 3,120.16666666666669,13.321201275163835,0.03769440089180486
FW_het,Chamber 4,120.16666666666669,9.130146113008385,0.02583516161009729
FW_het,Chamber 1,120.19972222222222,20.09461498541205,0.05686082338826274
FW_het,Chamber 2,120.19972222222222,34.53198460548908,0.09771359537489836
FW_het,Chamber 3,120.19972222222222,13.321201275163835,0.03769440089180486
FW_het,Chamber 4,120.19972222222222,9.186206223206876,0.02599379236900644
FW_het,Chamber 1,120.23333333333332,19.10345162594403,0.05405617324828531
FW_het,Chamber 2,120.23333333333332,36.193547727175634,0.10241524540796729
FW_het,Chamber 3,120.23333333333332,13.41026374787267,0.03794641694361253
FW_het,Chamber 4,120.23333333333332,9.027061168329372,0.02554346680342211
FW_het,Chamber 1,120.26666666666668,19.071570031107676,0.05396595934099512
FW_het,Chamber 2,120.26666666666668,36.479537129760864,0.10322449668862724
FW_het,Chamber 3,120.26666666666668,13.41026374787267,0.03794641694361253
FW_het,Chamber 4,120.26666666666668,9.053585344142292,0.02561852106435284
FW_het,Chamber 1,120.3,19.857274223852517,0.05618923096732461
FW_het,Chamber 2,120.3,36.22620701080419,0.10250765990606732
FW_het,Chamber 3,120.3,13.333924485550812,0.03773040318492024
FW_het,Chamber 4,120.3,9.088950911892848,0.02571859341226046
FW_het,Chamber 1,120.33333333333331,20.034571315136912,0.05669092052953286
FW_het,Chamber 2,120.33333333333331,36.58475298404531,0.10352222123385772
FW_het,Chamber 3,120.33333333333331,12.327730597447465,0.03488322183771212
FW_het,Chamber 4,120.33333333333331,9.30680280923627,0.02633503907537145
FW_het,Chamber 1,120.36666666666666,19.914483974586645,0.05635111481207314
FW_het,Chamber 2,120.36666666666666,34.704990540386326,0.09820314244591492
FW_het,Chamber 3,120.36666666666666,12.550033356708797,0.03551226190353366
FW_het,Chamber 4,120.36666666666666,10.850156185870528,0.03070219633806035
FW_het,Chamber 1,120.4,20.074600428653675,0.05680418910201945
FW_het,Chamber 2,120.4,34.774192914345214,0.09839896127432148
FW_het,Chamber 3,120.4,13.397540537485693,0.03791041465049715
